involvement	ɪnˈvɑlvmənt	envolvimento	intervención,la participación de los	ɪnˈvɒlv mənt 	in-<span class="bold">volv</span>-m<span class="italic">uh</span>nt 	difficulty,connection,engrossment	<font color="#cccccc">entanglement,embarrassment,quandary,crisis,</font><b>engagement,responsibility,relationship,</b><font color="#cccccc">study,reflection,preoccupation,intentness</font>	[sound:thesaurus-involvement.mp3]		envolvimento	/<span class="ipa dipa">ɪnˈvɑlv·mənt</span>/	[sound:cambridge-involvement.mp3]		(7708)envolvimento,(3355)participação,(296)acometimento,(201)comprometimento,(199)implicação,(194)intervenção,(111)envolvido,(87)empenhamento,(82)empenho,(27)inserção,(23)engajamento,(18)atuação,(14)participado,(13)ingerência,(12)involvement,(null),		to require; to bring as a result,(often with  or ) to cause to take part in or to be mixed up in	envolver,envolvido
hose	hoʊz	mangueira	manguera	hoʊz 	hohz 	stockings	<b>tube,sock,tights,tubing,hosiery</b>	[sound:thesaurus-hose.mp3]		mangueira	/<span class="ipa dipa">hoʊz</span>/	[sound:cambridge-hose.mp3]		(2335)mangueira,(128)tubo,(68)porta-mangueiras,(38)meia,(24)Hose,(23)meia-calça,(23)collants,(17)manga,(16)lavar,(15)mangueirada,(11)mangote,(11)tubagem,(9)bico,(null),		(also ) a rubber, plastic etc tube which bends and which is used to carry water etc,an older word for stockings or socks,to apply water to by means of a hose	mangueira,meias,regar
hobby	ˈhɑbi	passatempo	pasatiempo,hobby	ˈhɒb i 	<span class="bold">hob</span>-ee 	pleasurable pastime	<b>art,specialty,avocation,diversion,craft,amusement,fun,sport,obsession,fad,occupation</b>	[sound:thesaurus-hobby.mp3]		hobby,atividade de lazer	/<span class="ipa dipa">ˈhɑ·bi</span>/	[sound:cambridge-hobby.mp3]		(1509)hobby,(1028)passatempo,(42)hobbie,(19)lazer,(17)aquariofilia,(10)diversão,(8)amadores,(6)passa-tempo,(4)uvlechenie,(3)aquarismo,			
fortunate	ˈfɔrʧənət	afortunado,sorte	afortunado,suerte	ˈfɔr tʃə nɪt 	<span class="bold">fawr</span>-ch<span class="italic">uh</span>-nit 	having good luck	<b>profitable,helpful,prosperous,successful,well-off,lucky,encouraging,healthy,fortuitous,wealthy,affluent,happy</b>	[sound:thesaurus-fortunate.mp3]		afortunado	/<span class="ipa dipa">ˈfɔr·tʃə·nət</span>/	[sound:cambridge-fortunate.mp3]		(1050)sorte,(397)afortunado,(213)feliz,(77)felizmente,(69)sortudo,(46)felicidade,(28)favorecidos,(23)Fortunate,(21)felizardo,(14)desfavorecidos,(10)privilégio,(9)favorável,(7)venturoso,(6)ditosos,(null),			
Fleischman	ˈflaɪʃmən	Fleischman	Fleischman					[sound:thesaurus-Fleischman.mp3]						(10)Fleischman,			
fitting	ˈfɪtɪŋ	apropriado,acessorios	adecuado,montaje	ˈfɪt ɪŋ 	<span class="bold">fit</span>-ing 	appropriate, suitable,accessory	<b>proper,apt,felicitous,</b><b>furniture</b>	[sound:thesaurus-fitting.mp3]		apropriado,digno,adequado	/<span class="ipa dipa">ˈfɪt̬·ɪŋ</span>/	[sound:cambridge-fitting.mp3]		(329)adequado,(317)apropriado,(309)montagem,(197)instalação,(173)encaixe,(124)ajuste,(108)prova,(90)adaptação,(69)justo,(57)equipamento,(54)oportuno,(42)conveniente,(29)fixação,(23)vestido,(18)acessório,(11)ajustamento,(8)próprio,(8)digna,(null),		in good health,suitable; correct for a particular purpose or person,the right size or shape for a particular person, purpose etc,– past tense, past participle  -,to be the right size or shape (for someone or something),to be suitable for,to put (something) in position,to supply with; to equip with	saudável,adequado,corte,,cair bem,adequar-se,montar,equipar
curtain	ˈkɜrtən	cortina	cortina	ˈkɜr tn 	<span class="bold">kur</span>-tn 	window covering	<b>decoration,drape,screen,shutter,shroud,shade,veil,drapery</b>	[sound:thesaurus-curtain.mp3]		cortina	/<span class="ipa dipa">ˈkɜr·t̬<span class="sp dsp">ə</span>n</span>/	[sound:cambridge-curtain.mp3]		(2408)cortina,(91)pano,(65)Curtain,(46)Cama,(32)cortinado,(29)véu,(14)bastidores,(13)reposteiro,(9)palco,(8)espetáculo,(7)muralha,(1)telão,(0)cobrir,		a piece of material hung up to act as a screen at a window, on a theatre stage etc	cortina
counseling	ˈkaʊnsəlɪŋ	aconselhamento	asesoramiento	ˈkaʊn sə lɪŋ 	<span class="bold">koun</span>-s<span class="italic">uh</span>-ling 	give advice	<font color="#cccccc">prompt,exhort,direct,instruct,caution,enjoin,confab,reprehend,suggest,tip,charge,recommend,advise,urge,advocate,prescribe,warn,admonish,teach,huddle,order,inform,tout,guide,steer,kibitz</font>	[sound:thesaurus-counseling.mp3]		advogado,-a	/<span class="ipa dipa">ˈkɑʊn·səl</span>/	[sound:cambridge-council.mp3]		(1148)aconselhamento,(155)terapia,(140)orientação,(57)aconselhar,(46)conselho,(32)aconselhando,(21)assistência,(18)consulta,(15)acompanhamento,(14)assessoria,(13)Counseling,(13)ajuda,(11)psicólogo,(10)apoio psicológico,(7)de apoio,(null),			
coats	koʊts	casacos,a coats	abrigos	koʊt 	koht 	animal hair,covering,personal outerwear,cover with layer of material	<b>leather,wool,fur,skin,</b><b>layer,coating,</b><b>frock,raincoat,overcoat,cloak,jacket,suit,wrap,tuxedo,windbreaker,</b><b>laminate,cover,paint,glaze,smear,stain</b>	[sound:thesaurus-coats.mp3]		casaco,pelo (animal),camada,mão,demão,cobrir,banhar,revestir	/<span class="ipa dipa">koʊt</span>/	[sound:cambridge-coat.mp3]		(890)casacos,(94)Coats,(89)camadas,(64)casaco,(34)revestimentos,(31)demãos,(27)reveste,(26)cobre,(25)túnicas,(25)pelagem,(22)casacas,(22)escudos,(19)capas,(10)brasão,(9)pelagens,(null),		an item of outdoor clothing, with sleeves, that covers from the shoulders usually to the knees,a jacket,the hair or wool of an animal,a covering (eg of paint),to cover	casaco,cobertura,pelo,demão,cobrir
addition	əˈdɪʃən	Adição,além de	adición,además	əˈdɪʃ ən 	<span class="italic">uh</span>-<span class="bold">dish</span>-<span class="italic">uh</span>n 	process of conjoining, adding,something conjoined to or enlargement of something,arithmetical process of augmentation	<b>extension,inclusion,</b><b>extension,bonus,expansion,supplement,enhancement,boost,</b><font color="#cccccc">summation,reckoning,accretion,counting,computing</font>	[sound:thesaurus-addition.mp3]		além de algo,além disso,adição,soma,aquisição,anexo	/<span class="ipa dipa">əˈdɪʃ·ən</span>/	[sound:cambridge-addition.mp3]		(4882)adição,(567)aditamento,(511)complemento,(327)acréscimo,(145)inclusão,(143)adicional,(142)par,(117)soma,(107)aquisição,(63)adenda,(58)introdução,(53)incorporação,(37)acrescento,(27)complementar,(20)inserção,(null),		(often with ) to put (one thing) to or with (another),(often with ) to find the total of (various numbers),to say something extra,(with ) to increase,the act of adding,something added	acréscimo,adição,acrescentar,somar,aumentar
wit	wɪt	sagacidade,wit	ingenio	wɪt 	wit 	humor,person who is very funny	<b>fun,joke,satire,</b><font color="#cccccc">madcap,trickster,wag,jester,jokester,joker,comedian,comic,humorist,card,punster</font>	[sound:thesaurus-wit.mp3]		espírito,humor	/<span class="ipa dipa">wɪt</span>/	[sound:cambridge-wit.mp3]		(174)inteligência,(172)sagacidade,(95)humor,(82)Wit,(62)espírito,(48)perspicácia,(43)saber,(35)juízo,(27)talento,(27)esperteza,(24)argúcia,(17)astúcia,(15)engenho,(14)graça,(6)sagaz,(null),			
Winston	ˈwɪnstən	Winston	Winston					[sound:thesaurus-Winston.mp3]						(2452)Winston,(8)Winston's,(6)Wiston,			
transport	ˈtrænspɔrt	transporte	transporte	<span class="luna-pos">verb</span> trænsˈpɔrt, -ˈpoʊrt; <span class="luna-pos">noun</span> ˈtræns pɔrt, -poʊrt 	<span class="luna-pos">verb</span> trans-<span class="bold">pawrt</span>, -<span class="bold">pohrt</span>; <span class="luna-pos">noun</span> <span class="bold">trans</span>-pawrt, -pohrt 	move, transfer,delight,move, transfer,exile,captivate, delight	<b>transit,transportation,shipment,shipping,</b><font color="#cccccc">heaven,rapture,ardor,euphoria,enchantment,ecstasy,passion,fervor,enthusiasm,happiness,bliss,ravishment,rhapsody,</font><b>ride,remove,bring,haul,take,lug,carry,ferry,ship,pack,</b><b>displace,expel,</b><b>move,send,carry away</b>	[sound:thesaurus-transport.mp3]		transporte	/<span class="ipa dipa">ˈtræns·pɔrt</span>/	[sound:cambridge-transport_01_01.mp3]		(36932)transporte,(2628)transportar,(567)Transport,(269)tráfego,(212)transportador,(119)navegação,(96)levar,(74)trânsito,(64)sector,(61)transportadora,(39)circulação,(38)carga,(14)porte,(8)transportação,(2)de transporte,			
technical	ˈtɛknɪkəl	técnico	técnico,técnica	ˈtɛk nɪ kəl 	<span class="bold">tek</span>-ni-k<span class="italic">uh</span>l 	concerning details, mechanics	<b>industrial,scientific,scholarly,mechanical,professional,specialized,special,technological,vocational,high-tech</b>	[sound:thesaurus-technical.mp3]		técnico	/<span class="ipa dipa">ˈtek·nɪ·kəl</span>/	[sound:cambridge-technical.mp3]		(32775)técnico,(412)Technical,(350)tecnológico,(138)tecnicamente,(72)tecnologia,(28)técnico-científica,(26)máquinas,(22)técnico-científico,(13)tecnicista,(12)Assessores,(10)especializado,		having, or relating to, a particular science or skill, especially of a mechanical or industrial kind,(having many terms) relating to a particular art or science,according to strict laws or rules	técnico
Shelly	ˈʃɛli	Shelly	Shelly					[sound:thesaurus-Shelly.mp3]						(854)Shelly,(18)Shelley,(8)Shelhy,(2)Sheely,			
rode	roʊd	montaram,andava	montó,rode	roʊd 	rohd 	carry or be carried,dominate, oppress	<b>float,sit,travel,move,drift,drive,cruise,go,guide,go with,</b><font color="#cccccc">bait,afflict,haunt,rate,torment,hound,badger,tyrannize,scold,hector,persecute,override,enslave,grip,torture,upbraid,reproach,domineer,annoy,revile,berate,harass,harry,disparage</font>	[sound:thesaurus-rode.mp3]		passado de “ride”	/<span class="ipa dipa">roʊd</span>/	[sound:cambridge-road.mp3]		(152)montou,(109)cavalgou,(101)andava,(83)montei,(83)andei,(59)andou,(49)montava,(44)Rode,(40)cavalgava,(37)cavalgaram,(35)cavalguei,(25)competiu,(25)andamos,(19)cavalo,(11)montado,(null),			
puppet	ˈpʌpət	fantoche	marioneta,títeres	ˈpʌp ɪt 	<span class="bold">puhp</span>-it 	person or toy manipulated by another	<b>stooge,pawn,doll,servant,tool,figurehead,instrument,marionette,creature,figurine</b>	[sound:thesaurus-puppet.mp3]		marionete	/<span class="ipa dipa">ˈpʌp·ɪt</span>/	[sound:cambridge-puppet.mp3]		(748)fantoche,(298)boneco,(265)marionete,(190)marioneta,(97)Puppet,(23)boneca,(20)títere,(10)cachorrinho,(9)titereiro,(3)de marionete,		a doll that can be moved eg by wires, or by putting the hand inside the body	fantoche,marionete
prior	ˈpraɪər	anterior,antes de	anterior,antes de	ˈpraɪ ər 	<span class="bold">prahy</span>-er 	earlier	<b>preceding,previous,above-mentioned</b>	[sound:thesaurus-prior.mp3]		prévio,prioritário,prior	/<span class="ipa dipa">praɪr</span>/	[sound:cambridge-prior.mp3]		(16231)antes,(5364)prévio,(3291)anterior,(721)prior,(528)previamente,(274)anteriormente,(80)antecedência,(62)antecipada,(37)priori,(32)Prelado,(30)após,(29)antecedem,(28)prioridade,(27)precedente,(21)antecedente,		already arranged for the same time,more important,the head of a priory	prévio,mais importante,prior
opportunities	ˌɑpərˈtunətiz	oportunidades	oportunidades	ˌɒp ərˈtu nɪ ti, -ˈtyu- 	op-er-<span class="bold">too</span>-ni-tee, -<span class="bold">tyoo</span>- 	lucky chance; favorable circumstances	<b>freedom,moment,time,event,space,convenience,excuse,hope</b>	[sound:thesaurus-opportunities.mp3]		oportunidade,ocasião,aproveitar a/esta oportunidade para fazer algo	/<span class="ipa dipa">ˌɑ·pərˈtu·nə·t̬i</span>/	[sound:cambridge-eus75244.mp3]		(20808)oportunidades,(2321)possibilidades,(650)oportunidade,(199)possibilidade,(139)ocasiões,(75)perspectivas,(51)condições,(36)hipóteses,(31)opportunities,(29)potencialidades,(22)potencial,(21)opções,(20)momentos,(9)facilidades,(null),		a chance to do or a time for doing (something)	oportunidade
modeling	ˈmɑdəlɪŋ	modelagem	modelado	ˈmɒd l ɪŋ 	<span class="bold">mod</span>-l-ing 	form, shape,display, pose	<b>create,design,</b><b>represent,wear</b>	[sound:thesaurus-modeling.mp3]		modelo,miniatura,maquete,trabalhar como modelo	/<span class="ipa dipa">ˈmɑ·d<span class="sp dsp">ə</span>l</span>/	[sound:cambridge-model.mp3]		(1610)modelagem,(181)modelação,(163)modelar,(96)Modeling,(91)de modelo,(76)como modelo,(65)modelando,(59)ser modelo,(38)modelização,(24)modelamento,(18)moda,(12)desfilar,(10)modelismo,(10)modela,(6)modelam,(null),			
memo	ˈmɛˌmoʊ	memorando,memo	memorándum,memo	ˈmɛm oʊ 	<span class="bold">mem</span>-oh 	note	<b>comment,inscription,remark,journal,memorandum,summary,diary,letter,commentary,message,missive</b>	[sound:thesaurus-memo.mp3]		memorando	/<span class="ipa dipa">ˈmem·oʊ</span>/	[sound:cambridge-memo.mp3]		(1023)memorando,(290)memo,(123)nota,(34)comunicado,(32)circular,(31)mensagem,(27)recado,(26)relatório,(21)aviso,(15)gravação,(15)por memória,(13)para memória,(13)documento,(10)email,(10)lembrete,(null),			
liquid	ˈlɪkwəd	líquido	líquido	ˈlɪk wɪd 	<span class="bold">lik</span>-wid 	fluid, flowing, melting,readily available,fluid	<font color="#cccccc">succulent,solvent,damp,smooth,running,melted,wet,splashing,</font><font color="#cccccc">quick,ready,convertible,fluid,free,</font><font color="#cccccc">goo,slop,nectar,swill,flux,liquor,flow,solution,elixir,juice,secretion,sap,extract,broth,aqua,goop</font>	[sound:thesaurus-liquid.mp3]		líquido	/<span class="ipa dipa">ˈlɪk·wɪd</span>/	[sound:cambridge-liquid.mp3]		(9415)líquido,(354)Liquid,(142)liquidez,(121)fluido,(44)liquefeito,(23)detergente,(9)caldo,(7)Iíquido,		able to flow; not solid, but not a gas,a substance which flows, like water	líquido
irresponsible	ɪrəˈspɑnsəbəl	irresponsável	irresponsable	ˌɪr ɪˈspɒn sə bəl 	ir-i-<span class="bold">spon</span>-s<span class="italic">uh</span>-b<span class="italic">uh</span>l 	careless, reckless	<b>capricious,immature,thoughtless,immoral</b>	[sound:thesaurus-irresponsible.mp3]		irresponsável	/<span class="ipa dipa">ˌɪr·ɪˈspɑn·sə·bəl</span>/	[sound:cambridge-irresponsible.mp3]		(1924)irresponsável,(133)irresponsabilidade,(10)irresponsible,(8)irresponsavelmente,(2)falta de responsabilidade,		(of a person or his behaviour) not reliable, trustworthy or sensible; not responsible	irresponsável
humiliation	hjuˌmɪliˈeɪʃən	humilhação	humillación,la humillación	hyuˌmɪl iˈeɪ ʃən <span class="luna-label italic">or, often</span>, yu- 	hyoo-mil-ee-<span class="bold">ey</span>-sh<span class="italic">uh</span>n <span class="luna-label italic">or, often</span>, yoo- 	embarrassment	<b>disgrace,confusion,indignity,degradation,shame,ignominy</b>	[sound:thesaurus-humiliation.mp3]		humilhação	/<span class="ipa dipa">hjuˌmɪl·iˈeɪ·ʃən</span>/	[sound:cambridge-humiliation.mp3]		(2036)humilhação,(28)humilhado,(22)humilhante,(10)humilhada,(10)humiliation,(10)humilhar,(9)vergonha,(7)humildade,(3)vexames,(2)abatimento,(2)mortificante,		to make (someone) feel ashamed	humilhar
hiya	hiya	oi,hiya	hola,hiya			how do you do	<font color="#cccccc">welcome,howdy,hi,greetings</font>	[sound:thesaurus-hiya.mp3]		oi		[sound:cambridge-ushippo017.mp3]		(101)olá,(19)oi,(9)Hiya,			
freakin	freakin	freakin,maldito	maldito,puto					[sound:thesaurus-freakin.mp3]		fanático,-a,excêntrico,raro,inesperado	/<span class="ipa dipa">frik</span>/	[sound:cambridge-freak.mp3]		(140)maldito,(66)raio,(37)freakin,(28)porcaria,(25)porra,(9)caraças,			
fez	fɛz	fez	fez	fɛz 	fez 	small hat	<b>beret</b>	[sound:thesaurus-fez.mp3]		fez	/<span class="ipa dipa">fez</span>/	[sound:cambridge-usferoc017.mp3]		(1016)Fez,(9)Fes,(0)excêntrico,			
felony	ˈfɛləni	crime	delito	ˈfɛl ə ni 	<span class="bold">fel</span>-<span class="italic">uh</span>-nee 	crime	<b>murder,wrongdoing,violation,assault,robbery,burglary,offense,rape,arson</b>	[sound:thesaurus-felony.mp3]		delito grave		[sound:cambridge-felony.mp3]		(741)crime,(56)criminal,(31)delito grave,(31)homicídio,(22)criminoso,(16)assalto,(15)acusação,(13)roubo,(11)ilegal,(10)agressão,(8)acusado,(7)felonia,(7)doloso,(6)Felony,(2)crime doloso,(null),		a person who is guilty of a serious crime,a serious crime	criminoso,crime
Evelyn	ˈɛvələn	Evelyn	Evelyn					[sound:thesaurus-Evelyn.mp3]						(1471)Evelyn,			
Detroit	dɪˈtrɔɪt	Detroit	Detroit			u.s. city	<font color="#cccccc">Motown</font>	[sound:thesaurus-Detroit.mp3]						(3179)Detroit,			
choke	ʧoʊk	sufocar,choke	ahogo,choke	tʃoʊk 	chohk 	smother, block	<b>clog,congest,drown,suffocate,kill,gag,gasp,strangle,stifle,fill</b>	[sound:thesaurus-choke.mp3]		engasgar,afogador	/<span class="ipa dipa">tʃoʊk</span>/	[sound:cambridge-choke.mp3]		(303)sufocar,(160)engasgar,(102)estrangular,(55)estrangulamento,(40)choke,(29)leão,(29)afogador,(26)engasgar-se,(26)asfixiar,(20)esganar,(13)enforcar,(12)afogar,(11)asfixia,(5)abafar,(3)estrangulador,(2)obstrução,		to (cause to) stop, or partly stop, breathing,to block,an apparatus in a car engine etc to prevent the passage of too much air when starting the engine	engasgar-se,sufocar,entupir,afogador
blackmailing	ˈblækˌmeɪlɪŋ	chantagem	chantajear,chantaje	ˈblækˌmeɪl 	<span class="bold">blak</span>-meyl 	intimidation for money; money to quiet informer,intimidating for money	<b>extortion,bribe,bribery,</b><b>extort,coerce,badger</b>	[sound:thesaurus-blackmailing.mp3]		chantagem,chantagear	/<span class="ipa dipa">ˈblækˌmeɪl</span>/	[sound:cambridge-blackmail.mp3]		(177)chantagear,(157)chantageando,(75)chantagem,(54)a chantagear-me,(40)a chantageá-lo,(27)chantageava,(21)a chantagear-te,(17)chantagista,(17)a chantageá-la,(16)chantageado,(15)chantageou,(12)chantageia,(7)chantagear-nos,(null),			
